acousticness,loudness,music_genre
0.583,-10.428,Rock
0.313,-7.183,Rock
0.0577,-6.818,Rock
0.00658,-6.509,Rock
0.105,-9.366,Rock
0.018,-6.365,Rock
0.0103,-9.232,Rock
0.512,-13.355,Rock
0.0304,-6.232,Rock
0.2239999999999999,-11.841,Rock
0.00465,-6.551,Rock
0.00146,-6.772,Rock
0.285,-6.565,Rock
0.00199,-6.593,Rock
0.0102,-9.935,Rock
0.0026899999999999,-8.052,Rock
0.386,-9.966,Rock
0.738,-4.776,Rock
0.00343,-3.074,Rock
0.0571,-3.922,Rock
0.542,-7.169,Rock
0.42,-2.744,Rock
0.804,-14.026,Rock
0.903,-11.89,Rock
0.057,-4.57,Rock
9.16e-05,-6.89,Rock
0.048,-3.582,Rock
0.00799,-5.886,Rock
0.0241,-10.421,Rock
0.209,-15.648,Rock
0.0487,-5.38,Rock
0.6579999999999999,-8.181000000000001,Rock
1.87e-05,-4.538,Rock
0.6890000000000001,-14.963,Rock
0.102,-9.818,Rock
0.366,-12.832,Rock
0.000146,-4.627,Rock
0.514,-8.147,Rock
0.0974,-10.757,Rock
0.107,-4.691,Rock
0.00497,-6.433,Rock
0.196,-6.396,Rock
0.175,-7.196000000000001,Rock
0.0868,-3.879,Rock
0.0147,-5.358,Rock
0.405,-10.988,Rock
0.0733,-5.504,Rock
0.000359,-5.263,Rock
0.9,-9.903,Rock
0.00942,-11.731,Rock
0.938,-11.074000000000002,Rock
0.103,-2.515,Rock
0.103,-10.54,Rock
0.171,-7.106,Rock
0.15,-5.982,Rock
0.132,-4.769,Rock
0.0644,-9.744,Rock
0.000983,-4.95,Rock
0.0886,-9.763,Rock
0.344,-11.434,Rock
0.0164,-5.726,Rock
0.016,-2.969,Rock
0.0063,-4.399,Rock
0.0153,-4.461,Rock
0.0304,-4.872,Rock
0.27,-7.813,Rock
0.0906,-4.954,Rock
0.0851,-4.767,Rock
0.7959999999999999,-6.856,Rock
0.209,-4.571000000000001,Rock
0.619,-9.906,Rock
0.000656,-7.292999999999999,Rock
0.0366,-9.19,Rock
0.7659999999999999,-10.268,Rock
0.0767,-5.735,Rock
0.8290000000000001,-12.908,Rock
0.306,-9.259,Rock
0.11,-6.992999999999999,Rock
5.870000000000001e-05,-3.712,Rock
0.914,-8.379,Rock
0.782,-9.266,Rock
0.515,-8.607999999999999,Rock
0.00418,-8.966000000000001,Rock
0.6990000000000001,-10.158,Rock
0.0264,-7.181,Rock
0.00119,-4.184,Rock
0.0782,-14.478,Rock
0.0035399999999999,-5.974,Rock
0.144,-7.077999999999999,Rock
0.337,-7.595,Rock
0.795,-9.995,Rock
0.00306,-5.058,Rock
0.412,-7.811,Rock
0.0294,-5.039,Rock
0.385,-11.577,Rock
0.104,-5.922000000000001,Rock
0.145,-8.795,Rock
0.0506,-8.413,Rock
0.00145,-6.686,Rock
0.3829999999999999,-11.025,Rock
0.106,-2.77,Rock
0.00743,-4.147,Rock
0.00201,-3.851,Rock
0.00217,-3.354,Rock
0.258,-6.79,Rock
0.741,-8.575,Rock
0.614,-9.754,Rock
0.0148,-4.095,Rock
0.000816,-4.813,Rock
6.54e-05,-5.008,Rock
0.00103,-5.419,Rock
0.0527,-4.579,Rock
0.0335,-11.972,Rock
0.919,-18.681,Rock
0.0258,-5.005,Rock
0.00944,-6.3870000000000005,Rock
0.0353,-3.341,Rock
0.00849,-8.329,Rock
0.0118,-6.489,Rock
0.263,-8.246,Rock
0.0197,-5.078,Rock
0.6809999999999999,-6.994,Rock
0.0038799999999999,-6.314,Rock
0.514,-9.795,Rock
0.0191,-6.151,Rock
0.0217,-4.098,Rock
0.00221,-5.049,Rock
0.00611,-4.972,Rock
0.836,-17.699,Rock
0.456,-13.822,Rock
0.7490000000000001,-6.857,Rock
0.00609,-3.004,Rock
0.122,-5.886,Rock
0.107,-5.322,Rock
0.7120000000000001,-10.888,Rock
0.19,-5.513999999999999,Rock
0.0314,-6.553999999999999,Rock
0.6459999999999999,-11.703,Rock
0.32,-11.52,Rock
0.017,-2.602,Rock
0.0097,-5.07,Rock
0.163,-8.632,Rock
0.434,-5.296,Rock
0.00669,-4.688,Rock
0.392,-5.655,Rock
0.00197,-5.649,Rock
0.000366,-5.593,Rock
0.252,-12.156,Rock
0.259,-9.28,Rock
6.57e-05,-5.474,Rock
0.0504,-6.388999999999999,Rock
0.0756,-2.166,Rock
0.0012,-5.452999999999999,Rock
0.0127,-5.097,Rock
0.62,-11.298,Rock
0.000621,-4.315,Rock
0.481,-12.324000000000002,Rock
0.0873,-5.1370000000000005,Rock
0.648,-9.662,Rock
0.13,-5.172999999999999,Rock
0.67,-9.976,Rock
0.96,-13.026,Rock
0.3939999999999999,-9.618,Rock
0.00914,-4.76,Rock
0.00318,-1.82,Rock
0.00548,-5.53,Rock
0.00144,-3.869,Rock
0.1639999999999999,-2.714,Rock
0.00594,-8.549,Rock
0.0459,-3.004,Rock
0.000735,-3.942,Rock
0.364,-4.582,Rock
0.0737,-11.5,Rock
0.00824,-8.785,Rock
0.161,-9.153,Rock
0.00141,-4.945,Rock
0.0999,-4.769,Rock
0.0424,-5.643,Rock
0.5589999999999999,-8.746,Rock
0.281,-4.615,Rock
0.807,-11.962,Rock
0.000807,-10.043,Rock
0.000637,-5.579,Rock
0.218,-6.324,Rock
0.0008539999999999,-3.799,Rock
0.285,-5.642,Rock
0.00031,-7.314,Rock
0.0289,-4.434,Rock
0.943,-9.427,Rock
0.273,-5.706,Rock
0.316,-5.3020000000000005,Rock
0.000944,-3.856,Rock
0.0074,-8.369,Rock
0.387,-5.768,Rock
0.342,-13.119000000000002,Rock
0.18,-4.876,Rock
7.170000000000001e-05,-8.118,Rock
0.674,-8.249,Rock
0.7909999999999999,-7.928,Rock
0.0776,-8.484,Rock
0.00362,-8.033,Rock
0.000386,-4.166,Rock
0.0178,-7.61,Rock
0.364,-6.509,Rock
0.0020399999999999,-4.54,Rock
0.000291,-5.564,Rock
0.0226,-5.457999999999999,Rock
0.73,-8.61,Rock
0.0186,-5.035,Rock
0.00114,-4.043,Rock
0.321,-6.593,Rock
0.0535,-4.205,Rock
0.0917,-6.506,Rock
0.281,-10.126,Rock
0.0596,-4.087,Rock
0.5479999999999999,-10.097,Rock
0.0475,-6.121,Rock
0.000147,-5.175,Rock
0.00487,-8.045,Rock
0.000207,-11.832,Rock
0.00031,-10.79,Rock
0.171,-3.724,Rock
0.00358,-10.538,Rock
0.442,-15.055,Rock
0.0026899999999999,-9.174,Rock
0.627,-15.257,Rock
0.861,-25.008000000000003,Classical
0.7879999999999999,-8.093,Classical
0.991,-22.228,Classical
0.963,-19.911,Classical
0.985,-21.136,Classical
0.89,-15.999,Classical
0.995,-34.565,Classical
0.931,-16.288,Classical
0.0245,-8.289,Classical
0.983,-16.018,Classical
0.995,-38.718,Classical
0.000595,-6.507999999999999,Classical
0.976,-18.085,Classical
0.978,-23.806,Classical
0.995,-25.251,Classical
0.772,-8.868,Classical
0.974,-14.218,Classical
0.956,-22.123,Classical
0.925,-16.587,Classical
0.992,-22.064,Classical
0.933,-19.212,Classical
0.973,-22.356,Classical
0.912,-21.402,Classical
0.991,-13.94,Classical
0.993,-32.897,Classical
0.995,-26.826,Classical
0.994,-24.485,Classical
0.0211,-7.098,Classical
0.936,-15.838,Classical
0.965,-20.864,Classical
0.8859999999999999,-25.036,Classical
0.969,-15.449000000000002,Classical
0.828,-27.126,Classical
0.0027199999999999,-3.25,Classical
0.988,-23.922,Classical
0.989,-25.164,Classical
0.995,-28.513,Classical
0.0123,-7.209,Classical
0.974,-21.657,Classical
0.96,-24.408,Classical
0.982,-21.129,Classical
0.941,-21.633000000000003,Classical
0.979,-32.455,Classical
0.994,-31.347,Classical
0.865,-15.882,Classical
0.955,-25.049,Classical
0.904,-24.092,Classical
0.949,-29.977,Classical
0.993,-30.681,Classical
0.957,-28.229,Classical
0.85,-16.014,Classical
0.266,-7.765,Classical
0.98,-32.447,Classical
0.996,-35.546,Classical
0.914,-13.26,Classical
0.916,-28.544,Classical
0.995,-21.881,Classical
0.967,-36.329,Classical
0.993,-14.98,Classical
0.995,-29.461,Classical
0.933,-22.592,Classical
0.949,-12.552,Classical
0.809,-17.044,Classical
0.985,-31.813,Classical
0.981,-17.238,Classical
0.887,-31.135,Classical
6.52e-05,-4.357,Classical
0.989,-31.418000000000003,Classical
0.873,-17.241,Classical
0.99,-26.925,Classical
0.347,-6.439,Classical
0.981,-19.047,Classical
0.979,-19.02,Classical
0.000241,-7.005,Classical
0.989,-22.905,Classical
0.969,-30.717,Classical
0.914,-26.286,Classical
0.984,-21.342,Classical
0.000109,-4.121,Classical
0.985,-19.728,Classical
0.0117,-7.171,Classical
0.989,-18.91,Classical
0.967,-18.247,Classical
0.962,-26.315,Classical
0.971,-23.808000000000003,Classical
0.799,-14.880999999999998,Classical
0.985,-21.222,Classical
0.994,-20.513,Classical
0.937,-18.419,Classical
0.973,-20.723000000000003,Classical
0.989,-21.363000000000003,Classical
0.00154,-6.025,Classical
0.988,-19.682,Classical
0.948,-19.466,Classical
0.932,-14.272,Classical
0.969,-19.031,Classical
0.939,-25.958,Classical
0.977,-21.542,Classical
0.979,-28.818,Classical
0.986,-22.001,Classical
0.994,-30.0,Classical
0.963,-26.261,Classical
0.0944,-11.324000000000002,Classical
0.82,-26.242,Classical
1.84e-05,-4.098,Classical
0.972,-37.196,Classical
0.994,-22.46,Classical
0.945,-12.898,Classical
0.7829999999999999,-24.568,Classical
0.978,-18.52,Classical
0.000154,-3.407,Classical
0.986,-26.174,Classical
0.0224,-9.077,Classical
0.916,-30.909,Classical
0.00225,-10.848,Classical
0.988,-15.923,Classical
0.7929999999999999,-16.534000000000002,Classical
0.993,-32.795,Classical
0.99,-20.109,Classical
0.873,-21.402,Classical
0.992,-19.291,Classical
0.895,-16.761,Classical
0.985,-15.925,Classical
0.851,-15.698,Classical
0.994,-30.096,Classical
0.948,-11.496,Classical
0.852,-11.519,Classical
0.00373,-6.117000000000001,Classical
0.98,-16.965,Classical
0.971,-26.513,Classical
0.914,-32.625,Classical
0.878,-14.572,Classical
0.994,-31.691,Classical
0.99,-26.789,Classical
0.939,-16.366,Classical
0.948,-21.835,Classical
0.996,-28.497,Classical
0.977,-21.957,Classical
0.0043799999999999,-6.3420000000000005,Classical
0.973,-23.017,Classical
0.855,-24.276,Classical
0.977,-15.564,Classical
0.969,-20.329,Classical
0.975,-23.737,Classical
0.982,-18.692,Classical
0.96,-26.858,Classical
0.958,-19.372,Classical
0.992,-22.898000000000003,Classical
0.861,-20.714,Classical
0.936,-32.324,Classical
0.000475,-3.748,Classical
0.7440000000000001,-11.689,Classical
0.942,-20.425,Classical
0.99,-24.031,Classical
0.992,-20.537,Classical
0.909,-18.719,Classical
0.675,-13.3,Classical
0.949,-18.95,Classical
0.955,-17.417,Classical
0.8740000000000001,-26.533,Classical
0.915,-20.823,Classical
0.992,-36.713,Classical
0.875,-17.146,Classical
0.933,-25.978,Classical
0.971,-16.961,Classical
0.992,-16.613,Classical
0.8440000000000001,-19.596,Classical
0.77,-13.762,Classical
0.995,-31.879,Classical
0.994,-26.308000000000003,Classical
0.991,-33.072,Classical
0.937,-21.078000000000003,Classical
0.711,-15.482,Classical
0.919,-16.041,Classical
0.785,-20.238,Classical
0.983,-38.839,Classical
0.981,-31.578000000000003,Classical
0.992,-26.991,Classical
0.991,-40.008,Classical
0.963,-20.923,Classical
0.91,-16.875,Classical
0.862,-15.422,Classical
0.975,-13.204,Classical
0.989,-20.825,Classical
0.363,-17.094,Classical
0.98,-15.72,Classical
0.985,-24.892,Classical
0.995,-34.261,Classical
0.878,-15.918,Classical
0.996,-31.956,Classical
0.974,-28.445,Classical
0.994,-22.731,Classical
0.889,-15.879,Classical
0.875,-20.308,Classical
0.915,-26.176,Classical
0.976,-21.988000000000003,Classical
0.994,-34.708,Classical
0.938,-20.021,Classical
0.988,-26.103,Classical
0.979,-21.798,Classical
0.995,-29.223000000000003,Classical
0.979,-18.091,Classical
0.972,-20.86,Classical
0.952,-18.786,Classical
0.978,-27.684,Classical
0.981,-18.588,Classical
0.908,-25.187,Classical
0.000401,-6.197,Classical
0.985,-10.234,Classical
0.889,-28.578000000000003,Classical
0.984,-17.179000000000002,Classical
0.187,-12.537,Classical
0.985,-23.168000000000003,Classical
0.7929999999999999,-17.762999999999998,Classical
0.985,-16.624000000000002,Classical
0.962,-40.218,Classical
0.5760000000000001,-15.388,Classical
0.696,-20.036,Classical
0.8490000000000001,-35.098,Classical
0.995,-29.212,Classical
0.949,-19.789,Classical
0.000137,-3.867,Classical
0.994,-22.695,Classical
0.982,-23.623,Classical
0.941,-35.287,Classical
0.918,-21.777,Classical
0.0314,-6.4910000000000005,Classical
0.951,-17.305,Classical
0.969,-22.5,Classical
0.991,-24.558000000000003,Classical
0.975,-21.388,Classical
0.981,-19.828,Classical
0.962,-31.899,Classical
0.762,-17.659000000000002,Classical
0.992,-27.979,Classical
0.996,-29.583,Classical
0.979,-31.137,Classical
0.916,-14.446,Classical
0.943,-16.057000000000002,Classical
0.991,-22.118,Classical
0.995,-28.023000000000003,Classical
0.968,-22.632,Classical
0.991,-22.836,Classical
0.918,-16.128,Classical
0.994,-30.005,Classical
0.994,-28.018,Classical
0.99,-23.276,Classical
0.988,-35.213,Classical
0.944,-18.559,Classical
0.961,-12.383,Classical
0.985,-23.562,Classical
0.99,-18.038,Classical
0.911,-19.101,Classical
0.64,-12.146,Classical
0.986,-24.276,Classical
0.987,-26.375,Classical
0.951,-17.724,Classical
0.5489999999999999,-11.009,Classical
0.992,-42.175,Classical
0.917,-19.427,Classical
0.992,-24.306,Classical
0.6829999999999999,-14.722,Classical
5.98e-05,-6.3,Classical
0.994,-34.741,Classical
0.993,-15.142,Classical
0.995,-25.271,Classical
0.8590000000000001,-20.803,Classical
0.755,-31.363000000000003,Classical
0.989,-23.854,Classical
0.985,-19.344,Classical
0.986,-17.986,Classical
0.0001189999999999,-5.138,Classical
0.856,-25.609,Classical
0.994,-20.211,Classical
0.987,-22.788,Classical
0.7759999999999999,-30.389,Classical
0.924,-25.076,Classical
0.907,-22.581,Classical
0.988,-27.879,Classical
0.984,-20.354,Classical
0.995,-26.46,Classical
0.787,-20.346,Classical
0.966,-20.815,Classical
0.968,-15.228,Classical
0.959,-15.68,Classical
0.992,-22.957,Classical
0.963,-21.248,Classical
0.989,-19.147,Classical
0.00188,-15.099,Classical
0.993,-28.045,Classical
0.977,-28.399,Classical
0.946,-24.76,Classical
0.509,-17.235,Classical
0.7120000000000001,-14.939,Classical
0.974,-18.977,Classical
0.985,-28.664,Classical
0.981,-22.501,Classical
0.989,-20.315,Classical
0.944,-20.455,Classical
0.935,-20.421,Classical
0.923,-24.523000000000003,Classical
0.92,-19.021,Classical
0.926,-18.626,Classical
0.895,-15.397,Classical
0.644,-34.225,Classical
0.908,-41.3,Classical
0.98,-19.269,Classical
0.992,-16.546,Classical
0.96,-19.937,Classical
0.981,-26.356,Classical
0.986,-15.163,Classical
0.816,-14.408,Classical
0.981,-21.692,Classical
0.995,-10.029,Classical
0.977,-24.076,Classical
0.174,-7.155,Classical
0.989,-31.776,Classical
0.8109999999999999,-20.55,Classical
0.99,-21.371,Classical
0.989,-27.19,Classical
0.919,-21.533,Classical
0.971,-19.006,Classical
0.5870000000000001,-18.211,Classical
0.989,-27.658,Classical
0.963,-23.639,Classical
0.00402,-4.155,Classical
0.96,-19.6,Classical
0.992,-23.567,Classical
0.711,-24.823,Classical
0.74,-26.129,Classical
0.957,-21.435,Classical
0.928,-34.861999999999995,Classical
0.994,-21.236,Classical
0.836,-13.532,Classical
0.988,-27.96,Classical
0.977,-25.522,Classical
0.986,-37.784,Classical
0.973,-21.216,Classical
0.993,-31.916,Classical
0.988,-26.249,Classical
0.992,-31.165,Classical
0.973,-22.127,Classical
0.959,-23.623,Classical
0.972,-16.27,Classical
0.961,-17.576,Classical
0.901,-26.69,Classical
0.911,-27.769,Classical
0.8740000000000001,-19.077,Classical
0.921,-18.424,Classical
0.914,-39.433,Classical
0.994,-29.201,Classical
0.964,-13.213,Classical
0.26,-9.586,Classical
0.966,-19.119,Classical
0.77,-16.953,Classical
0.983,-23.974,Classical
0.927,-25.886,Classical
0.992,-25.497,Classical
0.901,-23.083,Classical
0.7909999999999999,-16.995,Classical
0.91,-16.811,Classical
0.994,-29.165,Classical
0.992,-27.837,Classical
0.956,-15.054,Classical
0.8270000000000001,-12.684,Classical
0.979,-27.402,Classical
0.764,-10.609000000000002,Classical
0.975,-29.047,Classical
0.973,-23.97,Classical
0.977,-23.31,Classical
0.984,-24.034,Classical
0.932,-18.3,Classical
0.986,-23.311,Classical
0.986,-20.23,Classical
0.994,-24.904,Classical
0.99,-38.045,Classical
0.904,-23.347,Classical
0.995,-21.742,Classical
0.994,-36.856,Classical
0.945,-16.074,Classical
0.8440000000000001,-7.95,Classical
0.992,-27.492,Classical
0.994,-24.567,Classical
0.923,-19.692,Classical
0.985,-20.92,Classical
0.971,-24.969,Classical
0.909,-22.592,Classical
0.97,-22.346,Classical
0.985,-30.092,Classical
0.966,-19.908,Classical
0.968,-15.836,Classical
0.968,-27.102,Classical
0.976,-14.916,Classical
0.99,-16.439,Classical
0.968,-27.062,Classical
0.995,-33.793,Classical
0.953,-21.797,Classical
0.978,-25.765,Classical
0.972,-21.057,Classical
0.805,-14.86,Classical
0.988,-25.574,Classical
0.988,-26.185,Classical
0.992,-29.025,Classical
0.858,-15.064,Classical
0.985,-22.148000000000003,Classical
0.987,-14.983,Classical
0.971,-20.717,Classical
0.0004219999999999,-7.257999999999999,Classical
0.977,-24.863000000000003,Classical
0.993,-16.566,Classical
0.984,-37.243,Classical
0.949,-21.79,Classical
0.934,-15.519,Classical
0.504,-17.637,Classical
0.978,-24.552,Classical
0.871,-17.87,Classical
0.974,-16.775,Classical
0.967,-17.009,Classical
7.91e-05,-3.77,Classical
0.988,-19.327,Classical
0.991,-23.669,Classical
0.03,-5.988,Classical
0.372,-9.361,Classical
0.986,-27.559,Classical
0.977,-22.422,Classical
0.851,-18.668,Classical
0.7559999999999999,-19.108,Classical
0.977,-18.99,Classical
0.8320000000000001,-7.228,Classical
0.979,-22.317,Classical
0.934,-25.794,Classical
0.426,-11.055,Classical
0.966,-16.807000000000002,Classical
0.948,-25.816,Classical
0.98,-18.159,Classical
0.984,-23.93,Classical
0.961,-12.6,Classical
3.4200000000000005e-05,-4.166,Classical
0.989,-16.475,Classical
0.963,-23.698,Classical
0.995,-32.24,Classical
0.992,-24.171,Classical
0.872,-31.851,Classical
0.961,-32.149,Classical
0.715,-16.647000000000002,Classical
0.942,-24.248,Classical
0.992,-23.108,Classical
0.994,-40.913,Classical
0.747,-15.066,Classical
0.954,-22.031,Classical
0.979,-20.976,Classical
0.994,-24.512,Classical
0.96,-13.074000000000002,Classical
0.99,-23.908,Classical
0.936,-20.255,Classical
0.985,-27.581,Classical
0.988,-24.146,Classical
0.967,-18.596,Classical
0.92,-26.061,Classical
0.902,-27.348000000000003,Classical
0.951,-19.956,Classical
0.984,-26.212,Classical
0.932,-24.505,Classical
0.657,-18.181,Classical
0.976,-24.635,Classical
0.987,-46.985,Classical
0.958,-19.788,Classical
0.992,-15.951,Classical
0.995,-23.633000000000003,Classical
0.991,-27.495,Classical
0.272,-9.259,Classical
0.97,-25.418000000000003,Classical
0.908,-16.067999999999998,Classical
0.156,-14.296,Classical
0.931,-26.671,Classical
0.996,-33.605,Classical
0.123,-6.851,Classical
0.991,-24.588,Classical
0.931,-24.347,Classical
0.91,-20.387,Classical
0.995,-30.644,Classical
0.986,-19.302,Classical
0.992,-23.472,Classical
0.993,-28.292,Classical
0.00694,-13.875,Classical
0.937,-20.237,Classical
0.961,-32.486,Classical
0.918,-16.778,Classical
0.963,-14.3,Classical
0.927,-14.792,Classical
0.933,-26.702,Classical
0.978,-24.812,Classical
0.995,-25.527,Classical
0.959,-29.039,Classical
0.987,-21.241,Classical
0.991,-25.909,Classical
0.91,-18.305,Classical
0.994,-28.05,Classical
0.865,-15.890999999999998,Classical
0.537,-15.449000000000002,Classical
0.986,-20.682,Classical
0.867,-17.48,Classical
0.899,-18.974,Classical
0.988,-41.129,Classical
0.866,-20.22,Classical
0.912,-32.25,Classical
0.995,-30.448,Classical
0.969,-23.21,Classical
0.8370000000000001,-17.796,Classical
0.991,-32.458,Classical
0.823,-15.729,Classical
0.991,-22.776,Classical
0.992,-26.696,Classical
8.23e-05,-5.407,Classical
0.956,-15.861,Classical
0.86,-19.588,Classical
0.994,-23.641,Classical
0.989,-23.467,Classical
0.705,-9.859,Classical
0.938,-14.325,Classical
0.871,-19.164,Classical
0.994,-26.772,Classical
0.00366,-5.002,Classical
0.993,-25.542,Classical
0.861,-14.744000000000002,Classical
0.993,-29.324,Classical
0.843,-21.524,Classical
0.975,-25.541,Classical
0.818,-16.377,Classical
0.00601,-4.098,Classical
0.972,-18.602,Classical
4.12e-06,-4.799,Classical
0.929,-17.631,Classical
0.995,-31.367,Classical
0.6729999999999999,-18.243,Classical
0.945,-15.547,Classical
0.985,-24.654,Classical
0.984,-25.799,Classical
0.928,-18.852,Classical
0.951,-30.259,Classical
0.98,-15.005999999999998,Classical
0.994,-28.541,Classical
0.952,-17.215,Classical
0.00316,-5.67,Classical
0.985,-23.132,Classical
0.99,-25.355,Classical
0.963,-21.817,Classical
0.8959999999999999,-18.74,Classical
0.986,-22.497,Classical
0.954,-16.086,Classical
0.966,-19.014,Classical
0.972,-21.092,Classical
0.989,-23.383000000000003,Classical
0.968,-13.627,Classical
0.992,-22.36,Classical
0.994,-34.138000000000005,Classical
0.987,-26.549,Classical
0.992,-23.72,Classical
0.872,-22.258000000000003,Classical
0.942,-17.439,Classical
0.995,-26.075,Classical
0.8590000000000001,-22.024,Classical
0.989,-21.505,Classical
0.746,-16.063,Classical
0.6890000000000001,-17.218,Classical
0.989,-31.263,Classical
0.97,-17.094,Classical
0.978,-35.651,Classical
0.954,-21.167,Classical
0.0009119999999999,-3.037,Classical
0.918,-25.182,Classical
0.959,-15.505999999999998,Classical
0.978,-23.135,Classical
0.906,-23.27,Classical
0.792,-10.445,Classical
0.893,-21.362,Classical
0.8420000000000001,-25.681,Classical
0.932,-23.189,Classical
0.994,-39.436,Classical
0.978,-25.701,Classical
0.963,-17.434,Classical
0.994,-35.78,Classical
0.99,-23.467,Classical
0.994,-28.16,Classical
0.994,-31.766,Classical
0.994,-16.805999999999997,Classical
0.964,-20.977,Classical
0.78,-22.089,Classical
0.963,-17.532,Classical
0.887,-32.296,Classical
0.905,-12.004,Classical
0.986,-15.727,Classical
0.483,-9.369,Classical
8.66e-06,-3.637,Classical
0.797,-10.883,Classical
0.98,-27.884,Classical
0.995,-22.846,Classical
0.989,-21.935,Classical
0.957,-29.119,Classical
0.907,-27.128,Classical
0.97,-23.268,Classical
0.0245,-6.098,Classical
0.994,-24.668000000000003,Classical
0.986,-19.407,Classical
0.968,-22.469,Classical
0.8759999999999999,-21.798,Classical
0.973,-22.659,Classical
0.982,-24.376,Classical
0.977,-18.053,Classical
8.1e-06,-4.769,Classical
0.816,-14.717,Classical
0.95,-19.874,Classical
0.993,-28.121,Classical
0.994,-26.635,Classical
0.962,-21.942,Classical
0.974,-22.657,Classical
0.983,-31.817,Classical
0.994,-28.192,Classical
0.955,-20.418,Classical
0.993,-35.484,Classical
0.0135,-2.349,Classical
0.903,-19.22,Classical
0.923,-14.888,Classical
0.965,-16.854,Classical
0.974,-32.876999999999995,Classical
0.996,-32.597,Classical
0.961,-34.374,Classical
0.98,-14.056,Classical
0.961,-21.924,Classical
0.962,-18.646,Classical
0.933,-26.183000000000003,Classical
0.856,-21.488000000000003,Classical
0.862,-18.163,Classical
0.894,-20.839,Classical
0.0004559999999999,-14.222,Classical
0.951,-22.083,Classical
0.99,-19.871,Classical
0.988,-27.399,Classical
6.46e-06,-5.221,Classical
0.994,-22.623,Classical
0.906,-19.553,Classical
0.7,-26.153,Classical
0.915,-28.478,Classical
0.00237,-3.547,Classical
0.965,-22.288,Classical
0.995,-25.597,Classical
0.974,-24.978,Classical
0.955,-23.29,Classical
0.986,-15.78,Classical
0.94,-26.334,Classical
0.964,-16.824,Classical
0.993,-25.227,Classical
0.982,-18.236,Classical
0.979,-25.706,Classical
0.94,-25.31,Classical
0.00109,-5.928999999999999,Classical
0.948,-24.889,Classical
0.929,-13.701,Classical
0.6729999999999999,-10.434,Classical
0.994,-17.191,Classical
0.96,-24.32,Classical
0.972,-33.271,Classical
0.966,-19.108,Classical
0.000154,-6.187,Classical
0.00195,-8.21,Classical
0.769,-13.01,Classical
0.992,-14.197,Classical
0.979,-22.559,Classical
0.987,-8.981,Classical
0.989,-22.493,Classical
0.995,-13.213,Classical
0.985,-18.727,Classical
0.982,-26.985,Classical
0.893,-38.855,Classical
0.65,-14.264,Classical
0.956,-16.379,Classical
0.98,-16.14,Classical
0.974,-16.278,Classical
0.995,-28.811,Classical
0.792,-14.387,Classical
0.97,-24.024,Classical
0.987,-27.847,Classical
0.913,-9.827,Classical
0.969,-19.645,Classical
0.954,-22.893,Classical
0.992,-22.583,Classical
0.0018,-5.343,Classical
0.992,-19.714,Classical
0.963,-7.367000000000001,Classical
0.977,-28.299,Classical
0.968,-17.994,Classical
0.985,-20.038,Classical
0.98,-30.789,Classical
0.365,-13.871,Classical
0.995,-31.704,Classical
0.995,-22.478,Classical
0.974,-17.586,Classical
0.929,-15.953,Classical
0.995,-27.813,Classical
0.976,-24.289,Classical
0.956,-18.256,Classical
0.994,-27.116,Classical
0.992,-27.105,Classical
0.984,-35.457,Classical
0.996,-24.348000000000003,Classical
0.993,-24.833,Classical
0.847,-12.058,Classical
0.974,-14.727,Classical
0.982,-20.705,Classical
0.97,-28.565,Classical
0.846,-31.546,Classical
0.994,-27.433000000000003,Classical
0.933,-11.761,Classical
0.962,-17.053,Classical
0.967,-28.269,Classical
0.996,-38.78,Classical
0.925,-21.853,Classical
0.993,-27.253,Classical
0.952,-33.703,Classical
0.865,-19.854,Classical
0.8370000000000001,-18.452,Classical
0.993,-29.978,Classical
0.995,-38.198,Classical
0.993,-23.978,Classical
0.986,-25.293000000000003,Classical
0.992,-35.132,Classical
0.888,-19.633,Classical
0.985,-36.306,Classical
0.0339,-4.566,Classical
0.982,-17.65,Classical
0.888,-15.468,Classical
0.981,-18.694000000000003,Classical
4.51e-05,-5.022,Classical
0.952,-29.72,Classical
0.954,-30.706,Classical
0.978,-29.332,Classical
0.976,-30.141,Classical
0.965,-20.501,Classical
0.993,-24.144,Classical
0.996,-36.193000000000005,Classical
0.99,-18.131,Classical
0.949,-21.607,Classical
0.994,-15.64,Classical
0.982,-20.875,Classical
0.959,-11.705,Classical
0.991,-25.193,Classical
0.974,-24.808000000000003,Classical
0.948,-32.223,Classical
0.831,-21.772,Classical
0.993,-32.618,Classical
0.994,-44.108,Classical
0.000276,-8.855,Classical
0.898,-13.577,Classical
0.971,-15.372,Classical
0.0179,-3.221,Classical
0.738,-16.882,Classical
0.957,-15.671,Classical
0.88,-21.114,Classical
0.973,-23.731,Classical
0.991,-23.125,Classical
0.982,-22.993,Classical
0.92,-22.819000000000003,Classical
0.994,-27.765,Classical
0.983,-27.482,Classical
0.531,-10.892,Classical
0.94,-18.585,Classical
0.995,-29.735,Classical
0.987,-22.801,Classical
0.975,-26.877,Classical
0.653,-32.353,Classical
0.982,-29.462,Classical
0.996,-30.471,Classical
0.989,-26.932,Classical
0.984,-24.644,Classical
0.833,-19.194000000000003,Classical
0.964,-14.884,Classical
0.938,-20.079,Classical
0.985,-23.662,Classical
0.86,-11.733,Classical
0.564,-28.565,Classical
0.964,-25.318,Classical
0.959,-24.668000000000003,Classical
0.988,-20.422,Classical
